user_id,screen_name,created_at,text,favourites_count,retweet_count
325335318,succubusspice,2021-10-06T23:44:33Z,"@biboofficial As a Starbucks coffee fan and pumpkin lover I can tell you that, yes, the PSL objectively sucks but their other pumpkin stuff doesn’t. I have a couple recs if you wanna try them!",14540,0
1195997447090126850,SuibianWielder,2021-10-06T23:44:33Z,"Tasogare Coffee update:
""The direction opposite to the past is called the future ---A place that's farther away.

Ushuaia, Argentina.
Let's go together, all the way to the end of the world 🌞""

#XiaoZhan #肖战 #XiaoZhanxTasogare https://t.co/1FaHwrHQPZ",10704,5
2266174548,thebodychurch1,2021-10-06T23:44:30Z,"RSVP Now: Coffee Shop Conversations, The Mystery of Time Q&amp;A and more... - https://t.co/NLzLKWTmwj https://t.co/JJ8kircv4b",0,0
496158949,theedoll_Dej,2021-10-06T23:44:28Z,"I had Cuban coffee, now I’m jittery asf man 😭😭😭",2155,0
1256689220413841409,comeonforsome,2021-10-06T23:44:27Z,@RonFilipkowski @weartv New coffee boy,597,0
16344492,mjimmybeats,2021-10-06T23:44:26Z,"WELCOME BACK @cupandsaucerGU!!! Please never leave me again, I spent months dreaming of your iced americano just right just right. I love you so much but also hate you for ruining every other cup of coffee on island. Hu guaiyayayayayaya hao❣️",15639,0
3239483352,cvseybee,2021-10-06T23:44:25Z,"Damn kinda hungry and then I remembered all I’ve had today was two sips of coffee, half a cookie and some almonds 🥲",50838,0
1170132542265032705,VictoriaViciou2,2021-10-06T23:44:24Z,"The secret to life is eating an edible in the morning with your coffee.

#coffee #stoner #lgbt",3338,0
1642564172,JenniferColyer,2021-10-06T23:44:21Z,"@BennyBoygr Yes, it was way past my coffee time.",37305,0
1166358218605572096,buycapes,2021-10-06T23:44:15Z,try making your coffee at home before work https://t.co/6Ut3N77qSg,2995,0
1152219979053490176,dssstafs,2021-10-06T23:44:15Z,"@inspiredbyhope it took me half an hour to buy a limited edition coffee grinder for my dad once 😬😅
But yes, it does happen for other acts, too. This time it's a bit more intense because there are even more presales than usual, due to MOTS being cancelled. 🤞💜",5144,0
2299885539,Jwgco_Jim,2021-10-06T23:44:14Z,"@JRockRoyal Don’t want to overstep here, but have you ever tried the organic coffee enema? My mother and brother both did that program.",23282,0
2328339594,bun_time,2021-10-06T23:44:13Z,"-coffee making mini-game like in new leaf
-multiplayer/tortimer island
-more villager dialogue. ALSO i'm sick of having to talk to them 3+ times to get them to say something interesting
-allow more inclines/bridges",23067,0
1230644336108265472,sparklyspadazzz,2021-10-06T23:44:11Z,Therapy is based as fuck I don't know how I had it rescheduled three fucking times but I feel so free now this lukewarm coffee never tasted so good https://t.co/IZX558dGss,7671,0
911243660796190720,Final_Boss_Grim,2021-10-06T23:44:08Z,@ashIyne Made me some coffee https://t.co/JSMfHPkzA4,96503,0
33043128,TheRealAlexis,2021-10-06T23:44:06Z,I h8 that joe is sending these goons to infiltrate my coffee shop nothing is sacred anymore,28773,0
1340444804761538560,InfiniteGrunt,2021-10-06T23:44:06Z,"@kolbepayne A life savor when you're out of coffee, but jeez they're gross lmfao 

Kinda wish we got MTN Dews like Halo 3 and 4",26300,0
1340444804761538560,InfiniteGrunt,2021-10-06T20:50:10Z,"I'm 1/4 through a can of Halo Rockstar, since I'm out of coffee, and who would've thought it would actually give me energy?

I can feel my body shake and I wanna go run like 5 miles rn - I know these drinks aren't good for you but this is kinda fun 😂😂😂😂 https://t.co/HABaekcuTd",26300,0
732577748057620481,hasekeyaaa,2021-10-06T23:44:05Z,i think deserve q ng iced coffee 2day!,15523,0
214769841,kayhizzle,2021-10-06T23:44:05Z,Lmfao right !!?? Imagine saying coffee is a luxury just cuz u wanna shame poor ppl. A yacht is a luxury. FOH https://t.co/aRkK70FCJt,11441,0
808705559184703490,AbbasiAlso,2021-10-06T23:44:04Z,@atomcbombshell Skirt steak rare and scrambled eggs with a side of pancakes and hasbrowns and a like a gallon of fresh coffee then it's nap time if you do it right🤣,1292,0
16013053,VisitIndiana,2021-10-06T23:44:04Z,"Pinkies up on the Coffee and Tea Room Trail!

Need a latte of choices? Then use your Indiana Culinary Trails
Passport on an herbal, caffeinated jaunt around the state ☕️🍵

See the trail at https://t.co/IeUP6x3tnx #INFoodTrails @IndianaFoodways https://t.co/qlDw7eNukF",17963,2
1409556361495683076,sonderill,2021-10-06T23:44:01Z,@twiistedfooI yeah! let me take you out to coffee or something to apologize?,0,0
1439565054437834761,ritzylala,2021-10-06T23:44:01Z,Good morning 😪 so tired ugh…send for extra coffee 🥱,957,0
255251889,5five0oh4four,2021-10-06T23:43:53Z,"65 year old guy sitting at the computer, angry tears streaming down his face as he reads the 5th tweet that says ""I guess they don't teach math in Alabama huh"": ""We see there are a lot of coffee lovers out there."" https://t.co/ys5BsQTlkq",309216,0
1441212336736378888,gnfcam,2021-10-06T23:43:53Z,i regret drinking coffee im so anxious now,967,0
1379630817618534403,GeminiLemoncito,2021-10-06T23:43:50Z,"Good morning ACEs! Let’s have a coffee or tea to start our day. Chill Lang muna tayo this morning and ready our selves later for the big event. Good luck to Us!
@OFCBGYO_MEMBERS I know your excited and nervous too ,but ACEs can do it , “when I’m  with you “ Boys!
#BGYO @bgyo_ph https://t.co/d0Culcsv3A",13214,3
1610087036,luna_s0l,2021-10-06T23:43:50Z,“Don’t be lax get the vax” free hot chocolates and coffee 🤣🤣🤣 https://t.co/YVwbxVn7o8,3559,0
704309652,SweetieSheep,2021-10-06T23:43:47Z,"@delrheian Hang in there Del, lots of coffee 🙏☕️",5995,0
858601124,filthybby,2021-10-06T23:43:47Z,Professor claims my perfume is offensive. Sis I am wearing Maison Margiela Replica coffee break. 😤,3433,0
768949565705822208,xxghoth,2021-10-06T23:43:45Z,"Me: i wanna sleep 
My mind: coffee?",12658,0
22350627,itsabelslife,2021-10-06T23:43:40Z,"@toecutter789 I was at a gf for coffee when her boss rang to say he was at a tier 1. I doubt I’d be positive both my friend &amp; I are double jabbed but best safe than sorry 
I had zero queue it was fantastic &amp; fast.  
Great they are so busy. But 4 hr wait 😱😱😱",83565,0
121298170,RayCartwright,2021-10-06T23:43:40Z,Can @TCUCoachP buy me coffee before my 7p class? I’m v sleepy. Thx.,14901,0
130354686,busybirdie10,2021-10-06T23:43:38Z,"@lalovestrump Wannabe Dictators! 

The Solution is simply this: 

Visit other Restaurants, Coffee Shops, etc. in other Counties besides LA.

These can be thought of as micro-mini getaways. 

Don’t let them control you!",69806,0
1271370893382434817,punkrocklouisss,2021-10-06T23:43:35Z,not me deciding to drink coffee on my period even though i know it'll make the cramps worse just cause i haven't had cramps in a while,3341,0
723332268,heero_yuy2,2021-10-06T23:43:34Z,"@GailSimone The one with coffee, right?",46632,0
305668344,rumnchess,2021-10-06T23:43:26Z,@AllAmericanDave walberry and coffee to 499 seat 8 plz,9136,0
1308992321988550661,GardnerLoki,2021-10-06T23:43:26Z,I drink so much coffee everyday to make it through work and classes that when I take a piss it smells like someone just poured a shot of espresso. Not a joke.,4942,0
14599108,frenchtart,2021-10-06T23:43:25Z,I packed the coffee. An unanticipated  physical and mental 1 minute  of my time that I’ll groan about for a half hour.,14024,0
1298832937333514241,Eliza_hamilton0,2021-10-06T23:43:21Z,@kevinrosarioith Kevin is this my sign to try this coffee?,681,0
102202640,moh1089,2021-10-06T23:43:19Z,"@KTLA So I think I have to carry this card to most of the places I go. That includes supermarkets, doctors' offices, salons, coffee shops.",3199,0
1009143435150970880,MovieBot7,2021-10-06T20:43:14Z,Wake up and smell the coffee https://t.co/WUI0BwdGJP,109,0
1009143435150970880,MovieBot7,2021-10-06T23:43:17Z,Wake up and drink the coffee https://t.co/ykC323R5D1,109,0
1009143435150970880,MovieBot7,2021-10-06T21:44:17Z,Wake up and taste the coffee https://t.co/TWTSIO7IYI,109,0
1009143435150970880,MovieBot7,2021-10-06T19:43:19Z,Wake up and enjoy the coffee https://t.co/lLFdd1bKnz,109,0
1289710500234895361,_sabinecharles,2021-10-06T23:43:15Z,@EverleighInara One time I woke up at 3am while I was visiting my aunt and she was having coffee. I had some and went back to bed!,66930,0
3099123799,PrausAudrey,2021-10-06T23:43:15Z,"@rideinthepine I hope someone puts laxatives in your coffee and you shit your brains out. 

Love you though 😇",7396,0
1390054148461170689,Goth__Goddess,2021-10-06T23:43:15Z,"studying all day today 📓 send for some coffee and snacks 

findom",2191,0
1086107787602599936,Daaeismyname,2021-10-06T23:43:14Z,"@twibble2 😊 yes emoticons are VERY limiting, I prefer strong coffee, but it’s more like carburetor fuel ⛽️😜",205465,0
1086107787602599936,Daaeismyname,2021-10-06T23:30:20Z,"@twibble2 ‘twas indeed, but like the waking up effect of a couple of cups of black coffee☕️ ☕️ 💡 https://t.co/HNQh9BZAPH",205465,0
1704870318,MiamiPD,2021-10-06T23:43:12Z,Happy National Coffee with a Cop Day! Special Thanks to all the residents and business owners of Miami who came out to meet the officers that work to keep your communities safe. If you missed it stay tuned for the next one! #WereInThisTogether ☕ https://t.co/wPtzhGRV2V,8184,2
1367285901412294658,_Kreideprinztwt,2021-10-06T23:43:11Z,I haven't touched the coffee machine is that a good or bad thing...,2487,0
1435643304687849478,N0TYOURCAPTAlN,2021-10-06T23:43:11Z,"Yeah yeah, I know.

I still haven't been able to sleep, I might end up chugging coffee tomorrow. https://t.co/9oGG441pd7",4604,0
1435643304687849478,N0TYOURCAPTAlN,2021-10-06T20:34:27Z,"@OfCommandos Sometimes, when sleep eluded him and the walls of his apartment felt stifling, Steve would pack up his sketchbook and head to the small coffee shop by his apartment building shortly after it opened.

He'd been doing so here and there for several months now and had gotten to »",4604,0
18893487,hairjedi,2021-10-06T23:43:09Z,"@desty_tiara @DouglasLukasik @Fraochs @PaulPatrickTho1 @jsrailton @SamBraslow For example,  once upon a time there was a study about coffee drinkers that concluded they die sooner than people who don't drink coffee.  

Only they didn't control for the fact that coffee drinkers at that time were far more likely to smoke than people who didn't drink coffee.",14347,0
701547057828335616,TrekkieCJ,2021-10-06T23:43:07Z,@drslayton Thank you. I’m making it a better day with one of you books and some coffee. 💙,107573,0
701547057828335616,TrekkieCJ,2021-10-06T23:42:43Z,@reno30 On the couch with a coffee and a book now. Thank you.,107573,0
974165233471193088,literaldemon_,2021-10-06T23:43:05Z,"I'm running one spite and coffee that may be a little too strong but writing must be done! Come hang out~
Also have a little surprise https://t.co/0QkmLHjeZQ",3124,0
80744574,meselianne,2021-10-06T23:43:05Z,@cehlos @giftedhandsGHD Tg. Aŕt &amp; Coffee https://t.co/TeIUt4FCR0,23666,0
1414435190240268292,nhypn_m,2021-10-06T23:43:00Z,@lovrjake coffee,3903,0
805033841433788417,iamqueencath3n,2021-10-06T23:42:59Z,"Goodmorning to Kim Hanbin and everyone having coffee right now pero di si Hanbin ang barista.

#한빈 #BI #HANBIN
https://t.co/JGV9hHs52A",106759,0
721266856351309824,Chrstntine7,2021-10-06T23:42:59Z,Let's have our morning coffee ☕,22539,0
1266361137970524160,Mike_Klemmer,2021-10-06T23:42:58Z,"@ItsTinyyBihh https://t.co/25ceqozCSP Veteran Owned small batch coffee roaster. 

Check us out.",5362,0
1063798150807220225,Grahito_Rinjano,2021-10-06T23:42:57Z,I offer you a nice cup of coffee.. do you accept..??? https://t.co/Tzi4X27Qlq,15644,0
1108337310217711623,KimHongjoong3,2021-10-06T23:42:52Z,I just bought All About Hongjoong Day 2021~ a Coffee on Ko-fi! ❤️ https://t.co/CfADp0hvGG,165044,0
1395497710543908869,Kailawalterr,2021-10-06T23:42:51Z,@Just__Halal @zee_zhu_ Better take coffee,35722,0
852523965390172160,Laural21562870,2021-10-06T23:42:50Z,Civet Cats Suffer for Kopi Luwak Coffee—Urge Bacha Coffee to Act Now! https://t.co/D5uOlD6gfY (via @PETAAsia),88346,0
1443798342924783621,CoffeeSzn,2021-10-06T23:42:49Z,"What is the most thing you like to talk about  ? — coffee, self love, helping others and harry potter...  https://t.co/TibHE1bJJC",289,0
35407915,1ibby,2021-10-06T23:42:47Z,"@Ryan_Ken_Acts My grannie’s famous coffee cake turned out to just be a box of py-o-my. So not just from the back of the box, but the inside too 😂. Delicious nonetheless",237854,0
1856523642,matthewjensenca,2021-10-06T23:42:47Z,You're gonna wanna take this advice. Shoutout to the great Jack Handey once again for the inspo. #deepthoughts #coffee #daily #sipofjoy https://t.co/cMubRmte0e,4092,0
828399889440714752,GwendolynResist,2021-10-06T17:41:16Z,"@ECMcLaughlin Drink that coffee, girl. I'm with you and I'm raising my mug to you 💜",39446,0
828399889440714752,GwendolynResist,2021-10-06T21:22:14Z,"@wmsrite @UROCKlive1 @ECMcLaughlin Thank you!!!
I order my Grande Latte, No Foam, 3 raw sugar and it tastes exactly how I love whether I'm in Florida, DC, or Seattle and that makes me happy.
I don't want to be a coffee snob but I made a huge mug of instant this morning. Yessss I did 🥰",39446,0
828399889440714752,GwendolynResist,2021-10-06T23:42:46Z,@only30minutes @UROCKlive1 @ECMcLaughlin COFFEE ICE CREAM 🍦💗🍦💓,39446,0
992231311942279168,computerThot,2021-10-06T23:42:46Z,Drowning in coffee,287356,0
1006430532,SrTeresam,2021-10-06T23:42:39Z,@mmdcmgr you spoiled me with all this coffee. Can’t wait for breakfast now. 😆😆😆😆😆😆😆☕️☕️☕️☕️☕️ https://t.co/Cslb1Ayl3r,32408,0
1364270503809187840,bsargentbot,2021-10-06T23:42:39Z,he told her in a way that indicated he had selected a fair-trade coffee beverage entirely so that he could tell Blue that he had selected a fair-trade coffee beverage so that she could tell him Well done with your carbon footprint and all that jazz.,0,1
882090929833877505,sasssyvibes,2021-10-06T23:42:36Z,@coffee_punk76 @asullivan6alice I was young. Maybe 5?,57470,0
967289442670006273,Badgalnessy_00,2021-10-06T23:42:34Z,I want iced coffee😣,2941,0
21871517,seokjinlovehear,2021-10-06T23:38:28Z,@coffee_n_ice @warmlqttae @monocinders Nobody is asking you to MEMORIZE their discography. And when I met BTS i listened to all their albums in rom/han/eng yt videos. In my free time. It took maybe 1 month. Just say you dont care about their art and go.,112677,0
21871517,seokjinlovehear,2021-10-06T23:42:31Z,"@coffee_n_ice @tetestheticc @warmlqttae @monocinders ""I am doing this slowly because life, it sucks that i cant do it faster but its what i can do"" is different from ""whyyy are you asking me to give a fck about the work of these artists i claim to love""",112677,0
21871517,seokjinlovehear,2021-10-06T23:40:33Z,@coffee_n_ice @warmlqttae @monocinders Like I dont remember where most lyrics are from but I can tell you in 3 words what each song is about.,112677,0
879904973806600192,Us5VIKINGGIRL,2021-10-06T23:42:31Z,"@natetm10 @Riichter Ahh okay, Alaska is legal. More weed stores than coffee huts and liquor stores; if you knew Alaska this tells you a lot.",51411,0
973269249509679104,David_DDennison,2021-10-06T23:42:30Z,@JoeshThe___ Cold brew is much less acidic than traditionally brewed coffee.,4376,0
972351128791855104,MrsOverby_35,2021-10-06T23:42:25Z,@UOPX Soda sometimes but coffee too,282,0
1366404405348732928,riillil0,2021-10-06T23:42:22Z,Coffee is always a good idea,344,0
214486801,aclguinto,2021-10-06T23:42:11Z,Coffee cos I need to survive this day.,427,0
926115370653683713,AndyApknight82,2021-10-06T23:42:11Z,"@SpeakThenThink @bennyjohnson 99.7% chance i wont too, thank you. Gonna suck when your chances drop into the 70% range while you wait till they brew up booster number 16. Wonder if you will get a free coffee after your card is stamped enough times?",64,0
1184203141455253505,seozth,2021-10-06T23:42:08Z,@coffee_mp3 ur notes are cute,83121,0
159993614,_cocoaloso_,2021-10-06T23:42:06Z,Should I keep my coffee cup &amp; get a refill for 50 cents tomorrow ??? 😂,159,0
118471322,masdvm,2021-10-06T23:42:04Z,@red_red_ryder @MSaphenous This. Also straw makes it easier to imbibe around mask extravaganza. Even works for coffee. It won’t be that hot by the time you get to drink it anyway.  Get a couple stainless reusable ones,10260,0
1260540613923147777,sooblogz,2021-10-06T17:36:23Z,please drop klaps for bahiyyih so we can win her a coffee truck!! there are 7 hours left!! she works so hard and you can earn klaps by completing missions!! please let’s support hie!! https://t.co/F9bcwDoAMj,43418,6
1260540613923147777,sooblogz,2021-10-06T20:14:09Z,"please drop klaps for bahiyyih so we can win her a coffee truck and show our support!! there’s less than five hours left!! you can collect them through missions, please support her!! https://t.co/zrbN9AFBIe",43418,0
1260540613923147777,sooblogz,2021-10-06T20:20:18Z,"an easy way to earn klaps for bahiyyih is to follow each other!! 
50 followers = 1.5k 
200 followers = 6k

follow people and follow everyone who follows you!! let’s win this coffee truck for hie!! https://t.co/M1xBSWs6bb",43418,4
1260540613923147777,sooblogz,2021-10-06T23:42:03Z,"@multikoook it’s an app called universe!m (1st pic) 

this is not voting but the klap support where you need earn (or buy) klaps to drop and win her a coffee truck. (2nd pic)

to vote for her survival it’s also on universe but under the vote tab (3rd pic) https://t.co/ZWwtpUDm5f",43418,0
198458666,kappatau314,2021-10-06T23:42:02Z,"@AnaMardoll Yeah, isn't ""hey, there's tea/coffee/etc next to the kettle, help yourself"" automatic? Especially if they're working a few hours or more, access to refreshments and the loo is essential.",90771,0
147566877,SNazerine,2021-10-06T23:42:01Z,I don't drink coffee or liquor but I drink rooibos to fill that slot of things that objectively taste bad but that I enjoy for some reason anyway,13298,0
1332255237671964673,TeaToast9,2021-10-06T23:41:59Z,@practicalbob Try ditching coffee &amp; move to tea for awhile &amp; see what like. I can't even drink coffee anymore. Tis a bummer.,3804,0
1438532521851965444,makiarts1,2021-10-06T23:41:57Z,Good morning moots!  Did you guys drink your coffee this morning? https://t.co/1v84FoS5NI,251,0
1258122019054465025,Lockpicks___,2021-10-06T23:41:55Z,"“ Relax, I just went 
   out for coffee. . . “

She handed him one 
the cups of coffee 
she’d purchased, 
looking at him from 
where she stood 
across the table with 
a slight bit of concern.

“ What’s up? “ https://t.co/YCZjRsyvY6 https://t.co/uWwJl39hqZ",4203,0
811624834316713984,gotchi_art,2021-10-06T23:41:55Z,"I made korean coffee buns
They are ahsshdjbdb delicious 💖 https://t.co/DDJ3UPQmVH",5748,0
1357886135876263938,Kandi21Candy,2021-10-06T23:41:43Z,@Red_Arrow69 Morning darling so far coffee refreshing lol,14467,0
718864161346822144,jhart1963,2021-10-06T23:41:42Z,"@lisa_proust Ok don’t drink coffee or alcohol, if your in bad form.  Chill and relax with a good book. 1984, is trending I hear. 😆 ❤️",1112,0
718864161346822144,jhart1963,2021-10-06T23:38:00Z,"@lisa_proust Grab a coffee, you’ll be fine ❤️",1112,0
63908266,seanbruna,2021-10-06T23:41:42Z,"@XCDLT @AcademicChatter got up early many Sunday mornings to apply for everything under the sun while enjoying a glorious everything bagel, cream cheese, coffee and @NPRWeekend 

Also, Andrea, who I don’t think is on here, is an amazing Latinx scholar, friend from @UNM_Anthro that commiserated with me.",15126,0
1342442530437292032,SAHomeGardenPro,2021-10-06T23:41:42Z,DeLonghi Test Strip Hardness Limestone Water Stirella PRO2000 Coffee Machine #eBay🇺🇸 https://t.co/MrXGP5Hcu2,0,0
1342442530437292032,SAHomeGardenPro,2021-10-06T19:38:19Z,Cuisinart 12-Cup Programmable Refurbished “On Demand” Coffee Maker DCC-2000 #eBay🇺🇸 https://t.co/sEwsNXflzV,0,0
1180730729908461569,sophieesselbru1,2021-10-06T23:41:41Z,@jo_moir She’s obviously never drank coffee.,6023,0
1078500935783989249,honeynamz,2021-10-06T23:41:41Z,really been craving coffee ice cream &amp; chocolate today 😢,23027,0
877143510956122113,JNJH20914,2021-10-06T23:41:34Z,lmao I remember... when I used to have Japanese classes we would usually do it in SB. So the SB in SM MOA Maison the cute barista there recognized me and knew I always came by during Sundays then and it's cute how he's always the one making my coffee every time.,25615,0
815066809,ofmeowandbake,2021-10-06T23:41:29Z,@ranajayonroad @whyvo @nutzee36 @FireLordMona @joleeqh @ToxicConsort Skyville is a newer estate. My HDB is the much older side. You shld explore Mei Ling/ Stirling Road. Tiong Hoe coffee is at Stirling Road where there is also a small NTUC,1863,0
737835360,dayahpathi,2021-10-06T23:41:29Z,@to0thie They'ee good now dont worry 🤣 childe alr got his coffee. Sorry for the angsty pain breakup scene sksksk,30252,0
1281734049518759937,Egwene_al_Vere,2021-10-06T23:41:28Z,@coffee_graff @TheWheelOfTime Good!!,5812,0
853989606693490688,_ili_mo,2021-10-06T23:41:26Z,jk it’s from too much coffee “supposedly”,7255,0
1515202808,TheDistinctMind,2021-10-06T23:41:25Z,A lifetime commitment over coffee. 🥺,21213,0
1515202808,TheDistinctMind,2021-10-06T22:44:51Z,"Coffee, no flowers.",21213,0
1219783025908572160,WorshipAdrianna,2021-10-06T23:41:25Z,"Good morning losers, it's too early for me to be up and I'm mad about it. 😡

Coffee please.

Beemit: adriannaeliz

findom femdom findomaus ausfindom",1806,0
1336674852938215430,terraNeroine,2021-10-06T23:41:25Z,"@Cryptodabbler2 maybe, i gave you a cup of coffee tho",5571,0
1336674852938215430,terraNeroine,2021-10-06T23:27:18Z,@Cryptodabbler2 Here's your cuppa coffee today https://t.co/ILNFpQqH9u,5571,0
1347239446073102337,adriana_cage,2021-10-06T23:41:24Z,I have the best clients. Coffee gift cards are like gold to me right now ♥️ ☕ So thankful 🥰 https://t.co/ZGF6vz1Dpm,1258,0
1844078634,shaylene_16,2021-10-06T23:41:23Z,I haven’t had a coffee all day today.. talk about a headache,36767,0
703982737489723392,ShekharMoona,2021-10-06T23:41:19Z,@HydroFlask That new coffee mug lid is phenomenal.,10352,0
29845630,50s_60s_and70s,2021-10-06T23:41:19Z,@rawansalehxo Coffee,11089,0
1014133844868399105,neilabayan01,2021-10-06T23:41:16Z,Feel empty self? Let's drink iced coffee,4802,0
1176941169231761409,temdrg,2021-10-06T23:41:15Z,"@SionaGothic I mean it'd be over coffee first, but after that 😏 not so much",8469,0
1445056699635691521,JadaTee12,2021-10-06T23:41:13Z,I drink some coffee &amp; automatically feel better 😭😭,22,0
1013324261727932416,lgdisng,2021-10-06T23:41:10Z,Good Morning coffee time ☕,7595,0
399742927,KarhaaTTV,2021-10-06T23:41:08Z,"[PC][Odyssey][Open] SLF Combat Drills

ITS BLUMPKIN TIME! SPOOKY SEASON | LETS GO DOG FIGHTIN!

@Phineascoffee, Has new flavors! Check them out at https://t.co/bSjsNTjYSl

#Coffee #twitch #twitchstreamer #affiliate
#Livestream #EliteDangerousOdyssey
https://t.co/5heQ3qzLt1",340,1
18616549,MichaelR_Moore,2021-10-06T23:41:07Z,"@DGComedy Pfft! Sleep is over rated my dear. My answer is Coffee.  
As a matter of fact the last time that I donated blood, the technician came back and said “Mr. Moore, I don’t know how too tell you this, But! Your blood sample came back as Dark Roast” :)",911,0
1393681542,coastgirl34,2021-10-06T23:41:07Z,"It's Thursday morning in Aus, and it's coffee time 😊☕🌸🌸🐷🐦💗💗💗
Hi dear friends around the world hope your week is going along fine.. Please all be safe and well 😘 😘

Delightful illustration by Gareth Lucas Art 😍 🐷🐦 https://t.co/yKGl7nqNT3",355392,0
1185008965819740162,TheBlueDeku,2021-10-06T23:41:07Z,"@CANNlBALIST ""Yea but they look so tasty, and I couldn't have my coffee without it!, plus I heard yours was the best in town""",5165,0
70574008,TadeuszBorowski,2021-10-06T23:41:04Z,"When the well men twirled on the tops. We stopped. So slowly on crops of beauty holy crewed. Never defy the slight of cry. Frank of drank so slinkly stink.

BOTTLE UP ON COFFEE https://t.co/EbMKFQEUYx",19070,0
2424844915,ubiquitousbdog,2021-10-06T23:41:04Z,#IfIWereAnAnnoyingGhost I would replace the ground coffee in your can with generic brand.,37878,0
252260184,_ReeseCupp_,2021-10-06T23:41:02Z,@MamiAguaaa Girl Village Coffee was so good. They really did them dirty,1440,0
552328709,davesacher,2021-10-06T23:41:02Z,"With all the TV show reboots out there, I wouldn’t be surprised to see a show featuring two musical waifs in the 1600s who run a coffee shop — Two Baroque Girls.",81191,0
128368659,Leorbat_Author,2021-10-06T23:41:01Z,"October -You don't have to get over your old self, you have to spend your life finding it and it in #nature, and #coffee #tea #england https://t.co/IQYeeHBRiO",20089,0
1311902091246329856,LegislatureBot,2021-10-06T23:41:01Z,"Coffee Plant Health Initiative Amendments Act
Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry. (Sponsor introductory remarks on measure: CR S6781)
https://t.co/jEgOexwFVJ",67,0
1508910908,lyssalissettxo,2021-10-06T23:41:01Z,I’ve drank monster and coffee in the last hour. If that doesn’t give me energy for this damn homework idk what will. 🥴,21550,0
934873770942119936,PAgrocrag,2021-10-06T23:41:01Z,Today I had to explain to my aunt why the McDonald's coffee settlement wasn't exorbitant or an example of a frivolous case. Thank you @yourewrongabout — I was ready.,68874,0
1434885788383301635,EmNEmBot,2021-10-06T23:40:57Z,All you other Silm Shadys are just experiencing life so won't the first draft pick in the NFL Slim Shady please drink a cup of coffee ?,0,0
389137359,ThomasMcElveen,2021-10-06T23:40:56Z,"Still appears to me that @AlyssaLang is the only person to actually drink mayonnaise coffee. 

Looks like @will_levis is using mayonnaise substitute for the second straight week. 

There’s only one mayonnaise and it’s  @DukesMayoBowl https://t.co/G8IJ6By9pu",5711,0
491739954,MILFWEEED,2021-10-06T23:40:51Z,I drank too much coffee and water today and now i'm the piss queen,110387,1
2290212143,GodHatesTheUSA,2021-10-06T23:40:51Z,"clutching my coffee
calling me sugaaaaaaaar
you called me sugaaaaaaaaar https://t.co/ObM7q3GmnO",56415,1
1118728312304484352,AmyWei45937243,2021-10-06T23:30:51Z,"Good Morning! Let's make a sandwich to start a happy day!  Open the fridge, and grab two pieces of bagels.  Take ham as the protein, tomato and spinach as veggies.  Finally, add some mayo and provolone cheese.  Have it with a cup of black coffee.  Enjoy your morning! https://t.co/CDT9DewwP4",0,0
1118728312304484352,AmyWei45937243,2021-10-06T20:40:51Z,"Good Morning! Let's make a sandwich to start a happy day!  Open the fridge, and grab two pieces of bagels.  Take tuna as the protein, avocado and spinach as veggies.  Finally, add some mustard and provolone cheese.  Have it with a cup of black coffee.  Enjoy your morning! https://t.co/VqD86yXzAr",0,0
1118728312304484352,AmyWei45937243,2021-10-06T19:10:56Z,"Bonjour! Let's make a sandwich to start a beautiful day!  Open the fridge, and grab two pieces of toasts.  Take turkey as the protein, onion and spinach as veggies.  Finally, add some mustard and provolone cheese.  Have it with a cup of black coffee.  Enjoy your morning! https://t.co/g8Bp6GsBly",0,0
1118728312304484352,AmyWei45937243,2021-10-06T22:20:53Z,"早上好! Let's make a sandwich to start a happy day!  Open the fridge, and grab two pieces of bagels.  Take turkey as the protein, onion and sprouts as veggies.  Finally, add some cream and cheddar cheese.  Have it with a cup of black coffee.  Enjoy your morning! https://t.co/2eFObyWS0Y",0,0
1118728312304484352,AmyWei45937243,2021-10-06T22:50:51Z,"Guten Morgen! Let's make a sandwich to start a wonderful day!  Open the fridge, and grab two pieces of croissants.  Take fried eggs as the protein, onion and spinach as veggies.  Finally, add some cream and cheddar cheese.  Have it with a cup of black coffee.  Enjoy your morning! https://t.co/QfedxJJh17",0,0
1118728312304484352,AmyWei45937243,2021-10-06T21:00:53Z,"早上好! Let's make a sandwich to start a happy day!  Open the fridge, and grab two pieces of toasts.  Take tuna as the protein, tomato and sprouts as veggies.  Finally, add some mustard and provolone cheese.  Have it with a cup of black coffee.  Enjoy your morning! https://t.co/SYdL6MVTYR",0,0
1118728312304484352,AmyWei45937243,2021-10-06T18:00:50Z,"Bonjour! Let's make a sandwich to start a wonderful day!  Open the fridge, and grab two pieces of toasts.  Take ham as the protein, onion and spinach as veggies.  Finally, add some mustard and cheddar cheese.  Have it with a cup of black coffee.  Enjoy your morning! https://t.co/9gljsFfDjf",0,0
1118728312304484352,AmyWei45937243,2021-10-06T21:30:47Z,"早上好! Let's make a sandwich to start a happy day!  Open the fridge, and grab two pieces of bagels.  Take tuna as the protein, avocado and lettece as veggies.  Finally, add some mustard and provolone cheese.  Have it with a cup of black coffee.  Enjoy your morning! https://t.co/YhVZ0HrJqt",0,0
